idEstado,estado,idMunicipio,municipio,ciudad,zona,cp,asentamiento,tipo
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"El Púa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"El Segundo Paso",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"La Fortuna",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"La Higuera",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"La Presa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"Los Corrales",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"Los Dolores",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"Poza Gonzalez",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"Rancho Nuevo",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"San Angel",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"San Javier",Congregación
3,"Baja California Sur",9,Loreto,NULL,Rural,23893,"Santa Rosa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23894,"El Saucito",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23894,Incha,Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23894,Juncalito,Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23894,"Puerto Escondido",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23894,"Restaurant Vista Al Mar",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"El Edén",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"El Mezquite",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"El Palmarcito",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"El Palo Blanco",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"Ensenada Blanca",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"La Altagracia",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"La Angostura",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,Ligui,Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"Los Algodones",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"Poza Teresa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"San Lucas",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"Santa Inés",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23895,"Vuelta del Cerro",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Agua Amarga",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"El Caracol",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"El Carrizalito",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"El Divisadero",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"El Gacho",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"El Huatamote",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"La Cruz",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"La Engañosa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"La Puerta",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Los Corrales",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Los Sestiaderos",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Paso de Santa Cruz",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Poza Seca",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Poza Verde",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Puerta de La Engañosa",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Rancho Viejo",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"San Cosme",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"San Enrique",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Santa Cruz",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23896,"Ultima Agua",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23897,"Agua Verde",Colonia
3,"Baja California Sur",9,Loreto,NULL,Rural,23897,"El Tulillo",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23897,"Puerto Agua Verde",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23897,"San Antonio de La Higuera",Colonia
3,"Baja California Sur",9,Loreto,NULL,Rural,23898,"El Carrizalito",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23898,"San Carlos",Colonia
3,"Baja California Sur",9,Loreto,NULL,Rural,23898,"Santa Martha",Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23898,Timbabichi,Ranchería
3,"Baja California Sur",9,Loreto,NULL,Rural,23899,"Santo Domingo",Ranchería
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23400,"San José del Cabo Centro",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23403,"La Choya INFONAVIT",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23403,"La Playa",Ranchería
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23403,"La Playita",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23403,"San Vicente",Barrio
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Cabo Real","Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Coral Baja","Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Costa Brava",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"El Chamizal",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"El Tule",Residencial
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"La Joya de los Cabos","Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Lomas del Tule",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,Magisterial,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,Mañanitas,"Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,Miconos,"Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Trailers Park",Campamento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23405,"Zona Hotelera San José del Cabo","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"5 de Febrero",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"8 de Octubre",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Cerro del Vigía",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Club de Golf Residencial","Club de golf"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Costa Azul",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Gringos Hill",Condominio
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Lomas de La Joya",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,Palmillas,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Primero de Mayo",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Terrazas Costa Azul",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23406,"Villas de La Joya",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,"Animas Altas",Pueblo
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,"Animas Bajas",Ranchería
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,"El Rosarito",Residencial
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,Guaymitas,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,"INFONAVIT Colosio",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,"Rinconada La Huerta",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23407,Rosarito,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23420,Aeropuerto,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23420,"Santa Anita",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23425,"Santa Catarina",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23426,"Invi San José Viejo",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23426,"Loma Cruz",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"Colinas San José",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"El Zacatal",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"Monte Bello Condominio Plus",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"Villas de Cortez",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"Vista Hermosa",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23427,"Zacatal Zona Norte",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23428,"Invi Santa Rosa",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23428,"Santa Rosa",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23428,"Santa Rosa",Ampliación
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Rural,23429,"San José del Cabo (Los Cabos)",Aeropuerto
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23430,Zacatal,Ampliación
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,"Costa Dorada",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,"Loma Bonita",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,Oasis,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,Pénjamo,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,Veredas,Ampliación
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23434,"Villa Bonita",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23435,"FOVISSSTE las Veredas",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23435,"FOVISSSTE las Veredas",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23435,INFONAVIT,"Conjunto habitaciona"
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23435,"Las Veredas",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23436,"Buenos Aires",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23436,Catarina,Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23436,"San Bernabe",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23437,"El Limón",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23437,"Las Dunas",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23437,"San José Viejo",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23440,"Jesús Castro Agundes",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23443,"Chula Vista",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23443,"El Aguajito",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23443,"Mauricio Castro",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Colinas Plus",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Country del Mar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Lomas de Rosarito",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Lomas Residencial 1a  Etapa",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Lomas Residencial 2a Etapa",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Luis Donaldo Colosio",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Monte Real Residencial",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23444,"Pablo L Martinez",Colonia
3,"Baja California Sur",8,"Los Cabos","San José del Cabo",Urbano,23445,"Lomas de Guaymitas",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Cabo San Lucas Centro",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"La Dársena","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Modulo Turístico","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza Bonita","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza del Marlin","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza del Sol","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza las Glorias","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza Náutica","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23450,"Plaza Real","Zona comercial"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23453,"El Medano",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23453,"El Pedregal",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23453,"La Marina",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23453,Terrasol,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Cumbres del Tezal",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"El Tezal",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"La Vista",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,Maranatha,Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,Mediterránea,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Peña de  Horeb",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,Privanzas,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Puerta del Mar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Punta Arena",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Residencial La Cima",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"San Luciano",Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Vista Bahía",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,Vistana,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23454,"Zona Hotelera",Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Cabo Bello",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Misiones del Cabo",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Puesta del Sol",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Residencial Cabo del Sol",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Santa Carmela",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23455,"Villa Serena",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Acuario,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Altos de Miramar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Arco Iris",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Auroras,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Balcones,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Bella Vista",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Buenos Aires",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Bugambilias,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Colinas de Cabo Baja",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"El Palmar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Jazmines,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Lomas del Cabo",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Miramar,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,Paraíso,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Privada Perla",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Quintas California",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Real de Miramar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23456,"Rincón de Miramar",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23460,Arenal,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23460,"La Joya",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23460,"Mariano Matamoros",Ampliación
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23460,Tabachines,Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,Lagunitas,"Unidad habitacional"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Leonardo Gastélum Quinta Etapa",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Leonardo Rodríguez Gastélum",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Mesa Colorada I",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Mesa Colorada II",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Mesa Colorada III",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23462,"Paraíso del Sol",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23463,"Cabo San Lucas Country Club",Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,Amalfi,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,Artesanos,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Casa Mexicana",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Coto San Diego",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Desarrollo Turístico Cabo Vista",Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Residencial Puerta del Sol",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Residencial San Jerónimo",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Reyna Avalos",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Ventanas del Cortés",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23467,"Vista Real",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23468,"INFONAVIT Viejo",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23468,"Mariano Matamoros",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23469,"Benito Juárez",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23469,Coromuel,"Unidad habitacional"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23469,Juárez,Ampliación
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"4 de Marzo",Ampliación
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,Ejidal,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"Ildefonso Green",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"La Cruz",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,Libertad,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"Lienzo Charro Centro",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"Nueva Ejidal",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23470,"Vía de Lerry",Condominio
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,"4 de Marzo",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,"Lomas Altas",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,"Lomas del Faro Viejo",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,Magisterial,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,"Núcleo Agrario",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23472,Obrera,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Altamira,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Altamira Condominios Plus",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Aurora,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Brisas del Pacifico",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Brisas del Pacifico Codepa",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Buena Vista",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Casa Blanca",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Cerro de los Venados",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Gardenias,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Hojazen,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"INFONAVIT Nuevo","Unidad habitacional"
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Jacarandas,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Lomas del Pacifico",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Los Cangrejos",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Portales,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Reforma,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,Terranova,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23473,"Vista Hermosa",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23474,"Arcos del Sol",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23474,Inova,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23474,"Jardines del Sol",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23474,"La Esperanza",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23474,"Villas de La Joya",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23475,Hemisferia,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Cabo Fierro",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,Caribe,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,Celeste,Residencial
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,Chulavista,Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Las Palmas",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Las Palmas",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Lomas del Sol",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Lomas del Valle",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Magisterial Viva",Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Misiones de Santa Fe",Fraccionamiento
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,Progreso,Colonia
3,"Baja California Sur",8,"Los Cabos","Cabo San Lucas",Urbano,23477,"Residencial La Peña",Fraccionamiento
